1780000,3160146412664,4,9,0,5,0,0,4,0,0,0,0
1780001,3105401762912,21,9,0,22,0,0,21,0,0,0,0
1780002,3160673603170,15,9,0,16,0,0,15,0,0,0,0
1780003,3103846073440,4,9,0,5,0,0,4,0,0,0,0
1780004,3103800763722,3,9,0,4,0,0,3,0,0,0,0
1780005,3103947394014,6,9,0,7,0,0,6,0,0,0,0
1780006,3103732144318,2,9,0,3,0,0,2,0,0,0,0
1780007,3103613804633,0,9,0,1,0,0,0,0,0,0,0
1780008,3103716184960,1,9,0,2,0,0,1,0,0,0,0
1780009,3103778205297,1,9,0,2,0,0,1,0,0,0,0
1780010,3103596045646,0,9,0,1,0,0,0,0,0,0,0
1780011,3104100106007,10,9,0,11,0,0,10,0,0,0,0
1780012,3108880536378,18,9,0,19,0,0,18,0,0,0,0
1780013,3108128666761,20,9,0,21,0,0,20,0,0,0,0
1780014,3103611207156,1,9,0,2,0,0,1,0,0,0,0
1780015,3159540057561,11,9,0,12,0,0,11,0,0,0,0
1780016,3142991207978,9,9,0,10,0,0,9,0,0,0,0
1780017,3103800378406,4,9,0,5,0,0,4,0,0,0,0
1780018,3103548688845,0,9,0,1,0,0,0,0,0,0,0
1780019,3103715659296,4,9,0,5,0,0,4,0,0,0,0
1780020,3104286129758,9,9,0,10,0,0,9,0,0,0,0
1780021,3106552470231,23,9,0,24,0,0,23,0,0,0,0
1780022,3104301996521,9,9,0,10,0,0,9,0,0,0,0
1780023,3103596861211,2,9,0,3,0,0,2,0,0,0,0
1780024,3103876731718,8,9,0,9,0,0,8,0,0,0,0
1780025,3105007672237,3,9,0,4,0,0,3,0,0,0,0
1780026,3103501332767,0,9,0,1,0,0,0,0,0,0,0
1780027,3103534483308,1,9,0,2,0,0,1,0,0,0,0
1780028,3103680133860,4,9,0,5,0,0,4,0,0,0,0
1780029,3220606454423,17,9,0,18,0,0,17,0,0,0,0
1780030,3161800984998,23,9,0,24,0,0,23,0,0,0,0
1780031,3103528465584,1,9,0,2,0,0,1,0,0,0,0
1780032,3103794236182,8,9,0,9,0,0,8,0,0,0,0
1780033,3103970166790,10,9,0,11,0,0,10,0,0,0,0
1780034,3103453977410,0,9,0,1,0,0,0,0,0,0,0
1780035,3103621418042,4,9,0,5,0,0,4,0,0,0,0
1780036,3103614918684,4,9,0,5,0,0,4,0,0,0,0
