310000,13121356136294,0,1,1,0,0,0,0,0,0,0,0
310001,13121343622794,0,1,1,0,0,0,0,0,0,0,0
310002,13121331109305,0,1,1,0,0,0,0,0,0,0,0
310003,13121318595829,0,1,1,0,0,0,0,0,0,0,0
310004,13121306082364,0,1,1,0,0,0,0,0,0,0,0
310005,13121293568912,0,1,1,0,0,0,0,0,0,0,0
310006,13268765242800,3,1,4,0,0,0,0,0,0,0,0
310007,13370212834504,2,1,3,0,0,0,0,0,0,0,0
310008,13221256328872,1,1,2,0,0,0,0,0,0,0,0
310009,13126243815467,1,1,2,0,0,0,0,0,0,0,0
310010,13121231302074,0,1,1,0,0,0,0,0,0,0,0
310011,13121218788693,0,1,1,0,0,0,0,0,0,0,0
310012,13221206275323,1,1,2,0,0,0,0,0,0,0,0
310013,13221193761966,1,1,2,0,0,0,0,0,0,0,0
310014,13121181248620,0,1,1,0,0,0,0,0,0,0,0
310015,13121168735287,0,1,1,0,0,0,0,0,0,0,0
310016,13121156221965,0,1,1,0,0,0,0,0,0,0,0
310017,13209085942263,6,1,7,0,0,0,0,0,0,0,0
310018,13307002905968,1,1,2,0,0,0,0,0,0,0,0
310019,13121118682072,0,1,1,0,0,0,0,0,0,0,0
310020,13121106168798,0,1,1,0,0,0,0,0,0,0,0
310021,13121093655536,0,1,1,0,0,0,0,0,0,0,0
310022,13121081142286,0,1,1,0,0,0,0,0,0,0,0
310023,13121068629048,0,1,1,0,0,0,0,0,0,0,0
310024,13121056115822,0,1,1,0,0,0,0,0,0,0,0
310025,13121043602608,0,1,1,0,0,0,0,0,0,0,0
310026,13121031089405,0,1,1,0,0,0,0,0,0,0,0
310027,13121018576215,0,1,1,0,0,0,0,0,0,0,0
310028,13121006063037,0,1,1,0,0,0,0,0,0,0,0
310029,13120993549870,0,1,1,0,0,0,0,0,0,0,0
310030,13120981036715,0,1,1,0,0,0,0,0,0,0,0
310031,13120968523573,0,1,1,0,0,0,0,0,0,0,0
310032,13120956010442,0,1,1,0,0,0,0,0,0,0,0
310033,13120943497323,0,1,1,0,0,0,0,0,0,0,0
310034,13223572298297,1,1,2,0,0,0,0,0,0,0,0
310035,13120918471122,0,1,1,0,0,0,0,0,0,0,0
310036,13120905958039,0,1,1,0,0,0,0,0,0,0,0
310037,13120893444968,0,1,1,0,0,0,0,0,0,0,0
310038,13120880931909,0,1,1,0,0,0,0,0,0,0,0
310039,13120868418862,0,1,1,0,0,0,0,0,0,0,0
310040,13120855905826,0,1,1,0,0,0,0,0,0,0,0
310041,13120843392803,0,1,1,0,0,0,0,0,0,0,0
310042,13120830879792,0,1,1,0,0,0,0,0,0,0,0
310043,13120818366792,0,1,1,0,0,0,0,0,0,0,0
310044,13120805853805,0,1,1,0,0,0,0,0,0,0,0
310045,13120793340829,0,1,1,0,0,0,0,0,0,0,0
310046,13220780827866,1,1,2,0,0,0,0,0,0,0,0
310047,13180768314914,4,1,5,0,0,0,0,0,0,0,0
310048,13120755801974,0,1,1,0,0,0,0,0,0,0,0
310049,13120743289046,0,1,1,0,0,0,0,0,0,0,0
310050,13120730776130,0,1,1,0,0,0,0,0,0,0,0
310051,13120718263226,0,1,1,0,0,0,0,0,0,0,0
310052,13120705750334,0,1,1,0,0,0,0,0,0,0,0
310053,13120693237454,0,1,1,0,0,0,0,0,0,0,0
310054,13120680724586,0,1,1,0,0,0,0,0,0,0,0
310055,13120668211730,0,1,1,0,0,0,0,0,0,0,0
310056,13120655698886,0,1,1,0,0,0,0,0,0,0,0
310057,13349329357956,5,1,6,0,0,0,0,0,0,0,0
310058,13120630673233,0,1,1,0,0,0,0,0,0,0,0
310059,13120618160424,0,1,1,0,0,0,0,0,0,0,0
310060,13120605647628,0,1,1,0,0,0,0,0,0,0,0
310061,13120593134843,0,1,1,0,0,0,0,0,0,0,0
310062,13120580622071,0,1,1,0,0,0,0,0,0,0,0
310063,13120568109310,0,1,1,0,0,0,0,0,0,0,0
310064,13120555596561,0,1,1,0,0,0,0,0,0,0,0
310065,13120543083824,0,1,1,0,0,0,0,0,0,0,0
310066,13120530571099,0,1,1,0,0,0,0,0,0,0,0
310067,13120518058386,0,1,1,0,0,0,0,0,0,0,0
310068,13311762262358,1,1,2,0,0,0,0,0,0,0,0
310069,13120493032996,0,1,1,0,0,0,0,0,0,0,0
310070,13120480520319,0,1,1,0,0,0,0,0,0,0,0
310071,13161899225200,2,1,3,0,0,0,0,0,0,0,0
310072,13120455495000,0,1,1,0,0,0,0,0,0,0,0
310073,13120442982359,0,1,1,0,0,0,0,0,0,0,0
310074,13120430469729,0,1,1,0,0,0,0,0,0,0,0
310075,13120417957112,0,1,1,0,0,0,0,0,0,0,0
310076,13120405444506,0,1,1,0,0,0,0,0,0,0,0
310077,13120392931912,0,1,1,0,0,0,0,0,0,0,0
310078,13120380419330,0,1,1,0,0,0,0,0,0,0,0
310079,13120367906761,0,1,1,0,0,0,0,0,0,0,0
310080,13120355394203,0,1,1,0,0,0,0,0,0,0,0
310081,13120342881657,0,1,1,0,0,0,0,0,0,0,0
310082,13120330369123,0,1,1,0,0,0,0,0,0,0,0
310083,13120317856601,0,1,1,0,0,0,0,0,0,0,0
310084,13120305344090,0,1,1,0,0,0,0,0,0,0,0
310085,13150292831592,3,1,4,0,0,0,0,0,0,0,0
310086,13140280319106,2,1,3,0,0,0,0,0,0,0,0
310087,13571058749714,3,1,4,0,0,0,0,0,0,0,0
310088,13120255294169,0,1,1,0,0,0,0,0,0,0,0
310089,13120242781719,0,1,1,0,0,0,0,0,0,0,0
310090,13120230269280,0,1,1,0,0,0,0,0,0,0,0
310091,13120217756853,0,1,1,0,0,0,0,0,0,0,0
310092,13120205244439,0,1,1,0,0,0,0,0,0,0,0
310093,13220192732036,1,1,2,0,0,0,0,0,0,0,0
310094,13120180219645,0,1,1,0,0,0,0,0,0,0,0
310095,13195055382028,1,1,2,0,0,0,0,0,0,0,0
310096,13120155194899,0,1,1,0,0,0,0,0,0,0,0
310097,13360210670377,2,1,3,0,0,0,0,0,0,0,0
310098,13120130170201,0,1,1,0,0,0,0,0,0,0,0
310099,13120117657870,0,1,1,0,0,0,0,0,0,0,0
310100,13120105145551,0,1,1,0,0,0,0,0,0,0,0
310101,13120092633243,0,1,1,0,0,0,0,0,0,0,0
310102,13120080120948,0,1,1,0,0,0,0,0,0,0,0
310103,13120067608665,0,1,1,0,0,0,0,0,0,0,0
310104,13120055096393,0,1,1,0,0,0,0,0,0,0,0
310105,13120042584134,0,1,1,0,0,0,0,0,0,0,0
310106,13140186861886,1,1,2,0,0,0,0,0,0,0,0
310107,13120017559650,0,1,1,0,0,0,0,0,0,0,0
310108,13120005047426,0,1,1,0,0,0,0,0,0,0,0
310109,13119992535215,0,1,1,0,0,0,0,0,0,0,0
310110,13119980023015,0,1,1,0,0,0,0,0,0,0,0
310111,13219967510827,1,1,2,0,0,0,0,0,0,0,0
310112,13229954998651,1,1,2,0,0,0,0,0,0,0,0
310113,13119942486486,0,1,1,0,0,0,0,0,0,0,0
310114,13119929974334,0,1,1,0,0,0,0,0,0,0,0
310115,13119917462194,0,1,1,0,0,0,0,0,0,0,0
310116,13171298626933,3,1,4,0,0,0,0,0,0,0,0
310117,13273960772516,1,1,2,0,0,0,0,0,0,0,0
310118,13119879925845,0,1,1,0,0,0,0,0,0,0,0
310119,13309842241145,3,1,4,0,0,0,0,0,0,0,0
310120,13119854901672,0,1,1,0,0,0,0,0,0,0,0
