680000,9221276314289,0
680001,9221267520195,0
680002,9221258726109,0
680003,9221249932031,0
680004,9221241137962,0
680005,9221232343901,0
680006,9221223549849,0
680007,9221214755805,0
680008,9221205961769,0
680009,9261197167742,40000000000
680010,9221188373723,0
680011,9421179579712,200000000000
680012,9221170785710,0
680013,9236428207991,15266216274
680014,9221153197731,0
680015,9221144403754,0
680016,9221135609786,0
680017,9221126815825,0
680018,9221118021874,0
680019,9221109227930,0
680020,9221100433995,0
680021,9221091640068,0
680022,9221082846150,0
680023,9221074052240,0
680024,9221065258339,0
680025,9239135789392,18079324946
680026,9221047670561,0
680027,9280038876685,59000000000
680028,9221030082817,0
680029,9221021288957,0
680030,9221012495106,0
680031,9243871251552,22867550289
680032,9220994907429,0
680033,9220986113603,0
680034,9220977319785,0
680035,9220968525976,0
680036,9275708386354,54748654179
680037,9220950938383,0
680038,9220942144599,0
680039,9220933350823,0
680040,9220924557056,0
680041,9220915763297,0
680042,9220906969546,0
680043,9220898175804,0
680044,9220889382070,0
680045,9220880588345,0
680046,9220871794628,0
680047,9220863000919,0
680048,9288452259727,67598052508
680049,9220845413527,0
680050,9220836619844,0
680051,9235014339241,14186513072
680052,9220819032502,0
680053,9220810238844,0
680054,9220801445194,0
680055,9220792651552,0
680056,9220783857919,0
680057,9220775064294,0
680058,9220766270678,0
680059,9280757477070,60000000000
680060,9220748683470,0
680061,9220739889879,0
680062,9220731096296,0
680063,9220722302722,0
680064,9220713509156,0
680065,9220704715598,0
680066,9220695922049,0
680067,9220687128508,0
680068,9220678334976,0
680069,9220669541452,0
680070,9220660747936,0
680071,9220651954429,0
680072,9220643160930,0
680073,9220634367439,0
680074,9220625573957,0
680075,9531065205197,400000000000
680076,9220608072421,0
680077,9220599278964,0
680078,9220590485515,0
680079,9220581692075,0
680080,9220572898643,0
680081,9238471767010,17907661791
680082,9220555311804,0
680083,9220546518397,0
680084,9233834264363,13296539364
680085,9220528931609,0
680086,9220520138227,0
680087,9430511344854,210000000000
680088,9220502551489,0
680089,9220493758132,0
680090,9220484964784,0
680091,9220476171445,0
680092,9220467378113,0
680093,9220458584790,0
680094,9220449791476,0
680095,9220440998170,0
680096,9220432204872,0
680097,9220423411583,0
680098,9220414618302,0
680099,9220405825029,0
680100,9220397031765,0
680101,9220388238509,0
680102,9220379445262,0
680103,9220370652022,0
680104,9220361858792,0
680105,9220353065569,0
680106,9220344272356,0
680107,9220335479150,0
680108,9220326685953,0
680109,9220317892764,0
680110,9220309099584,0
680111,9220300306412,0
680112,9220291513248,0
680113,9220282720093,0
680114,9220273926946,0
680115,9220265133808,0
680116,9307032687069,86776346391
680117,9220247547556,0
680118,9220238754443,0
680119,9220229961338,0
680120,9220221168241,0
680121,9236606495272,16394120119
680122,9234033487316,13829905242
680123,9220194789002,0
680124,9220185995939,0
680125,9220177202885,0
680126,9220168409838,0
680127,9220159616801,0
680128,9220150823771,0
680129,9220142030750,0
680130,9220133237738,0
680131,9220124444733,0
680132,9220115651737,0
680133,9220106858750,0
680134,9220098065771,0
680135,9220089272800,0
680136,9220080479838,0
680137,9220071686884,0
680138,9220062893938,0
680139,9220054101001,0
680140,9220045308072,0
680141,9220036515152,0
680142,9220027722240,0
680143,9220018929336,0
680144,9220010136441,0
680145,9250001343554,30000000000
680146,9219992550676,0
680147,9382483757806,162500000000
680148,9219974964944,0
680149,9219966172091,0
680150,9219957379246,0
680151,9219948586409,0
680152,9299939793581,80000000000
680153,9219931000761,0
680154,9219922207950,0
680155,9219913415147,0
680156,9219904622352,0
680157,9219895829566,0
680158,9329887036788,110000000000
680159,9419878244018,200000000000
680160,9219869451257,0
680161,9219860658505,0
680162,9219851865760,0
680163,9219843073024,0
680164,9245743190297,25908910000
680165,9219825487578,0
680166,9219816694867,0
680167,9219807902165,0
680168,9219799109471,0
680169,9219790316785,0
680170,9219781524108,0
680171,9219772731439,0
680172,9219763938778,0
680173,9219755146126,0
680174,9269746353483,50000000000
680175,9249737560847,30000000000
680176,9219728768221,0
680177,9219719975602,0
680178,9219711182992,0
680179,9219702390390,0
680180,9219693597797,0
680181,9219684805212,0
680182,9219676012635,0
680183,9219667220067,0
680184,9319658427507,100000000000
680185,9219649634956,0
680186,9219640842413,0
680187,9219632049878,0
680188,9219623257352,0
680189,9219614464834,0
680190,9219605672324,0
680191,9254279893709,34683013886
680192,9219588087330,0
680193,9219579294846,0
680194,9281014277744,61443775374
680195,9219561709902,0
680196,9219552917443,0
680197,9219544124992,0
680198,9219535332550,0
680199,9219526540116,0
680200,9219517747690,0
680201,9219508955273,0
680202,9219500162864,0
680203,9259491370463,40000000000
680204,9219482578071,0
680205,9219473785688,0
680206,9232931370028,13466376716
680207,9233240009540,13783808595
680208,9219447408587,0
680209,9219438616236,0
680210,9219429823895,0
680211,9219421031561,0
680212,9219412239236,0
680213,9219403446919,0
680214,9219394654611,0
680215,9259385862311,40000000000
680216,9219377070020,0
680217,9279368277737,60000000000
680218,9219359485462,0
680219,9219350693196,0
680220,9219341900938,0
680221,9219333108688,0
680222,9219324316447,0
680223,9219315524214,0
680224,9219306731990,0
680225,9219297939773,0
680226,9219289147566,0
680227,9219280355367,0
680228,9449068606551,229797043375
680229,9219262770993,0
680230,9219253978819,0
680231,9219245186653,0
680232,9219236394496,0
680233,9219227602347,0
680234,9219218810206,0
680235,9219210018074,0
680236,9219201225950,0
680237,9219192433835,0
680238,9309183641728,90000000000
680239,9219174849629,0
680240,9219166057539,0
680241,9219157265457,0
680242,9219148473384,0
680243,9239139681318,20000000000
680244,9219130889262,0
680245,9219122097213,0
680246,9309018864001,89905558828
680247,9219104513142,0
680248,9319095721119,100000000000
680249,9219086929104,0
680250,9219078137097,0
680251,9219069345099,0
680252,9259060553110,40000000000
680253,9219051761128,0
680254,9219042969156,0
680255,9229596630561,10562453370
680256,9219025385235,0
680257,9219016593287,0
680258,9219007801348,0
680259,9218999009417,0
680260,9218990217494,0
680261,9218981425580,0
680262,9218972633674,0
680263,9218963841777,0
680264,9288955049888,70000000000
680265,9249021158989,30074900982
680266,9218937466135,0
680267,9218928674271,0
680268,9388919882416,170000000000
680269,9218911090568,0
680270,9218902298730,0
680271,9320987229065,102093722166
680272,9218884715077,0
680273,9284199756956,65323833692
680274,9536810465332,317943333873
680275,9218858339662,0
680276,9218849547873,0
680277,9218840756093,0
680278,9218831964322,0
680279,9218823172558,0
680280,9278814380804,60000000000
680281,9218805589057,0
680282,9248796797319,30000000000
680283,9218788005589,0
680284,9218779213868,0
680285,9218770422155,0
680286,9218761630450,0
680287,9218752838754,0
680288,9218744047066,0
680289,9218735255387,0
680290,9290518528518,71792064802
680291,9218717672053,0
680292,9321766590399,103057710000
680293,9218700088753,0
680294,9218691297115,0
680295,9218682505486,0
680296,9232253262605,13579548739
680297,9218664922253,0
680298,9218656130649,0
680299,9218647339054,0
680300,9218638547467,0
680301,9218629755888,0
680302,9218620964317,0
680303,9256491737118,37879564363
680304,9218603381202,0
680305,9218594589656,0
680306,9228585798119,10000000000
680307,9218577006591,0
680308,9218568215071,0
680309,9218559423559,0
680310,9332391661889,285351795601
680311,9218542004126,0
680312,9218533212639,0
680313,9218524421161,0
680314,9218515629691,0
680315,9218506838229,0
680316,9218498046776,0
680317,9218489255331,0
680318,9218480463895,0
680319,9228471672467,10000000000
680320,9218462881047,0
680321,9218454089636,0
680322,9356749920855,138304622622
680323,9218436506839,0
680324,9218427715452,0
680325,9218418924075,0
680326,9218410132705,0
680327,9218401341344,0
680328,9218392549992,0
680329,9218383758647,0
680330,9218374967312,0
680331,9218366175984,0
680332,9218357384665,0
680333,9218348593354,0
680334,9218339802052,0
680335,9218331010758,0
680336,9218322219473,0
680337,9328313428196,110000000000
680338,9218304636927,0
680339,9218295845666,0
680340,9218287054414,0
680341,9218278263171,0
680342,9218269471936,0
680343,9218260680709,0
680344,9218251889490,0
680345,9235549822202,17306723922
680346,9218234307079,0
680347,9218225515885,0
680348,9230552026252,12335301552
680349,9218207933524,0
680350,9218199142356,0
680351,9218190351196,0
680352,9218181560045,0
680353,9218172768902,0
680354,9218163977767,0
680355,9232904044341,14748857700
680356,9427799476422,209653080899
680357,9218137604413,0
680358,9218128813312,0
680359,9218120022220,0
680360,9218111231135,0
680361,9218102440059,0
680362,9218093648992,0
680363,9218084857933,0
680364,9398076066882,180000000000
680365,9218067275840,0
680366,9263853138810,45794654004
680367,9218049693780,0
680368,9239510689251,21469786488
680369,9218032111754,0
680370,9095988161532,205328213224
680371,9218014841959,0
680372,9218006050975,0
680373,9217997260000,0
680374,8817188000725,203781677189
680375,9336689675119,118709420471
680376,9217971463697,0
680377,9217962672754,0
680378,9387953881820,170000000000
680379,9231471862013,13526771119
680380,9217936299977,0
680381,9217927509068,0
680382,9217918718167,0
680383,9217909927275,0
680384,9217901136391,0
680385,9347892345515,130000000000
680386,9217883554648,0
680387,9367874763789,150000000000
680388,9217865972939,0
680389,9217857182097,0
680390,9217848391263,0
680391,9217839600438,0
680392,9317830809621,100000000000
