260000,13761802828989,0
260001,13861789704711,100000000000
260002,13761776580445,0
260003,14461273530686,699510074494
260004,13761750331952,0
260005,13771737207724,10000000000
260006,13761724083509,0
260007,13761710959306,0
260008,13761697835116,0
260009,13761684710938,0
260010,13761671586773,0
260011,13761658462620,0
260012,13761645338480,0
260013,13761632214352,0
260014,13761619090237,0
260015,13761605966134,0
260016,13761592842044,0
260017,13761579717966,0
260018,13861566593901,100000000000
260019,13761553469849,0
260020,13761540345809,0
260021,13761527221781,0
260022,13761514097766,0
260023,13891500973763,130000000000
260024,13761487849773,0
260025,13761474725796,0
260026,13761461601831,0
260027,13761448477878,0
260028,13761435353938,0
260029,13761422230011,0
260030,13761409106096,0
260031,13761395982194,0
260032,13862369368489,100986510185
260033,13861369734426,100000000000
260034,13761356610561,0
260035,13761343486709,0
260036,13761330362869,0
260037,13761317239042,0
260038,13761304115227,0
260039,13761290991425,0
260040,13761277867635,0
260041,13761264743858,0
260042,13761251620093,0
260043,13924878303505,163639807164
260044,13761225372601,0
260045,13761212248874,0
260046,13861199125159,100000000000
260047,13761186001457,0
260048,13761172877767,0
260049,13761159754090,0
260050,13761146630426,0
260051,13867547440815,106413934042
260052,13761120383134,0
260053,14078887708315,317780448808
260054,13761094135892,0
260055,13866081012290,105000000000
260056,13761067888701,0
260057,13761054765124,0
260058,13761041641559,0
260059,13761028518007,0
260060,13761015394468,0
260061,13761002270941,0
260062,14474329549597,713340402171
260063,13760976023924,0
260064,13760962900435,0
260065,13760949776958,0
260066,13760936653494,0
260067,13760923530042,0
260068,13881757946603,120847540000
260069,13860897283176,100000000000
260070,13760884159761,0
260071,13760871036360,0
260072,13770857912970,10000000000
260073,13760844789594,0
260074,13927685264965,166853598736
260075,13926268793093,165450250215
260076,13760805419538,0
260077,13760792296212,0
260078,13760779172897,0
260079,13760766049596,0
260080,13760752926307,0
260081,13860739803030,100000000000
260082,14048621084787,287894405021
260083,13760713556514,0
260084,13760700433275,0
260085,13760687310049,0
260086,13864453036492,103778849657
260087,14075546780893,314885717260
260088,13760647940444,0
260089,13760634817267,0
260090,13760621694103,0
260091,13760608570952,0
260092,13760595447813,0
260093,13886811464687,126229140000
260094,13760569201573,0
260095,13860556078471,100000000000
260096,13760542955382,0
260097,13760529832306,0
260098,13760516709242,0
260099,13760503586191,0
260100,13916205040234,155714577082
260101,13960477340125,200000000000
260102,13760464217112,0
260103,13760451094110,0
260104,13760437971121,0
260105,13760424848145,0
260106,13760411725181,0
260107,13760398602230,0
260108,13760385479291,0
260109,13760372356365,0
260110,14130987852117,370628618665
260111,13760346110550,0
260112,13760332987662,0
260113,13760319864786,0
260114,13760306741922,0
260115,13760293619071,0
260116,13760280496232,0
260117,13760267373406,0
260118,14198563277092,438309026500
260119,14062351311894,302110184103
260120,13760228005003,0
260121,13895003136403,134788254176
260122,13760201759463,0
260123,13760188636712,0
260124,13760175513974,0
260125,13760162391248,0
260126,13860149268534,100000000000
260127,13860136145833,100000000000
260128,13760123023145,0
260129,13760109900469,0
260130,13760096777806,0
260131,13860083655155,100000000000
260132,13766076002515,6005469999
260133,13860057409891,100000000000
260134,13760044287277,0
260135,13760031164676,0
260136,13760018042088,0
260137,13760004919512,0
260138,13759991796949,0
260139,13759978674398,0
260140,13759965551860,0
